,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
74,5400,24300,ANC,1.0,1448.0,8.0,6.0
75,5700,21600,ANC,6.75,1448.0,-18.75,3.75
76,6000,21900,FAI,-6.3428571428571425,1533.0,-2.7142857142857144,3.0
77,6000,22200,ANC,-2.0,1542.0,-2.25,3.0833333333333335
78,6000,25740,FAI,-1.0,1533.0,8.0,6.0
79,6300,18240,ANC,-5.0,1448.0,-20.0,6.0
80,6300,21840,ANC,1.2121212121212122,1448.0,3.3333333333333335,2.9393939393939394
81,6300,22200,ANC,1.96,1448.0,-6.28,2.84
82,6600,22800,FAI,-8.690909090909091,1533.0,-9.618181818181819,2.9454545454545453
83,6900,22200,ANC,-1.3428571428571427,1448.0,-4.142857142857143,3.0
84,6900,22440,10299,-2.2413793103448274,1448.0,-4.482758620689655,3.0344827586206895
85,6900,22440,10299,0.0,1448.0,-5.5,4.0
86,6900,22440,ANC,-4.4,1448.0,-6.8,3.0
87,6900,22800,ANC,-4.0,1448.0,-11.6,2.6
88,6900,23280,ANC,-0.3333333333333333,1448.0,-15.333333333333334,1.6666666666666667
89,6900,23580,ANC,0.0,1448.0,-21.5,4.5
90,6900,25800,ANC,0.0,1448.0,-3.0,6.0
91,7200,23400,ANC,-8.125,1542.0,-13.0,3.25
92,7500,22800,ANC,-6.436619718309859,1448.0,-3.704225352112676,3.0
93,7500,23220,ANC,-3.75,1448.0,-9.96875,3.125
94,7500,23400,ANC,0.36585365853658536,1448.0,-11.195121951219512,3.073170731707317
95,8100,23580,ANC,-7.85,1448.0,-10.6,2.6
96,8100,23700,ANC,-3.5,1448.0,-5.53125,2.6875
97,8100,24000,ANC,-4.230769230769231,1448.0,-12.153846153846153,3.0
98,8400,24000,ANC,-7.0,1448.0,-14.5,3.25
99,9000,25200,ANC,4.0,1542.0,-15.0,4.0
100,9600,24900,ANC,-4.882352941176471,1448.0,0.5,2.911764705882353
101,9600,25140,ANC,2.3902439024390243,1448.0,-2.3902439024390243,3.048780487804878
102,9600,25200,ANC,-3.742857142857143,1448.0,-4.257142857142857,3.0
103,9900,25200,ANC,-2.3823529411764706,1448.0,-2.2941176470588234,3.0588235294117645
104,9900,25500,10299,-1.7777777777777777,1448.0,1.037037037037037,3.111111111111111
105,9900,25500,10299,4.5,1448.0,1.0,4.0
106,9900,25500,ANC,-7.25,1448.0,-1.5,2.25
107,9900,25680,10299,-6.0,1448.0,-8.0,1.0
108,9900,25740,ANC,3.7419354838709675,1448.0,2.774193548387097,3.0
109,10200,25560,ANC,-7.666666666666667,1448.0,-0.2,2.4
110,10200,25620,ANC,-8.666666666666666,1448.0,-8.11111111111111,3.7777777777777777
111,10200,25800,ANC,-2.857142857142857,1448.0,-2.9047619047619047,3.0476190476190474
112,10500,26100,ANC,-1.0,1448.0,-0.6666666666666666,2.0
113,18000,21360,GEG,-7.0,224.0,-3.0,0.0
114,18000,21480,11884,-1.0,224.0,4.5,3.75
115,18000,21480,GEG,-4.909090909090909,224.0,-1.5909090909090908,3.0454545454545454
116,18000,21540,11884,-6.0,224.0,-6.208333333333333,3.0
117,18000,21540,11884,-7.0,224.0,5.0,5.0
118,18000,21540,GEG,-8.0,224.0,-11.5,2.0
119,18000,21600,GEG,-5.644736842105263,224.0,-6.407894736842105,3.039473684210526
120,18000,21900,GEG,-3.8674698795180724,224.0,-1.2289156626506024,2.963855421686747
121,18000,22080,GEG,-5.0,224.0,-3.2857142857142856,3.857142857142857
122,18000,22200,GEG,-2.857142857142857,224.0,0.6031746031746031,3.0317460317460316
123,18000,27540,SEA,-2.3076923076923075,954.0,-14.884615384615385,2.8846153846153846
124,18000,27900,SEA,-2.409090909090909,954.0,-12.136363636363637,2.8636363636363638
125,18000,28140,SEA,1.1538461538461537,954.0,-12.153846153846153,3.230769230769231
126,18000,33300,10299,-2.103448275862069,1448.0,4.0,3.0344827586206895
127,18000,33300,10299,-1.0,1448.0,2.5,4.0
128,18000,33300,ANC,-3.7560975609756095,1448.0,-0.0975609756097561,3.0
129,18000,33600,ANC,-4.210884353741497,1448.0,-5.156462585034014,3.0
130,18000,34200,ANC,-0.6923076923076923,1448.0,-7.076923076923077,2.8846153846153846
131,18300,33600,ANC,-3.5,1448.0,0.8846153846153846,2.8846153846153846
132,18300,33840,ANC,-4.054545454545455,1448.0,-3.981818181818182,2.981818181818182
133,18300,34200,ANC,-3.7567567567567566,1448.0,-4.513513513513513,3.027027027027027
134,18600,28200,IAH,-3.72972972972973,1874.0,-23.08108108108108,2.6486486486486487
135,18600,28500,14747,-4.0,954.0,-34.0,5.0
