,time_insec_dep,time_insec_arr,ORIGIN_AIRPORT,DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,weekday
65,18300,24420,BNA,-5.0,409.0,-20.0,3.0
66,18300,25860,13851,-6.0,693.0,-8.5,5.0
67,18300,25860,13851,-7.0,693.0,-18.0,3.0
68,18300,25860,OKC,-6.8,693.0,-14.266666666666667,2.8
69,18300,26220,OKC,-7.461538461538462,693.0,-20.653846153846153,2.8846153846153846
70,18420,21420,LAW,-6.0,140.0,-8.0,3.0
71,18480,22440,SJT,0.9166666666666666,229.0,-4.541666666666667,2.7916666666666665
72,18600,22740,SJT,0.9,229.0,-7.35,2.5
73,18600,33480,ELP,-0.9,1236.0,-11.6,3.6
74,18780,22740,SJT,-1.2666666666666666,229.0,-7.333333333333333,2.783333333333333
75,18780,23100,14842,-3.7916666666666665,229.0,-16.416666666666668,2.4583333333333335
76,18780,23100,14842,-2.5,229.0,-18.5,4.0
77,18780,23100,SJT,-3.5238095238095237,229.0,-15.904761904761905,2.1904761904761907
78,18840,22800,SJT,-4.5,229.0,-7.666666666666667,2.5555555555555554
79,18900,22500,CLL,-6.040816326530612,164.0,-5.551020408163265,2.510204081632653
80,18900,22680,CLL,-6.2926829268292686,164.0,-11.78048780487805,2.4878048780487805
81,18900,22740,BUF,-4.0,474.0,-34.0,3.0
82,18900,22740,FSM,-8.0,227.0,3.0,6.0
83,18900,22740,MSN,-4.564102564102564,108.0,-8.948717948717949,2.6153846153846154
84,18900,22740,SJT,1.1228070175438596,229.0,-0.7894736842105263,3.0350877192982457
85,18900,22800,MSN,-11.0,108.0,-23.0,5.0
86,18900,22980,BUF,-0.2777777777777778,474.0,-20.0,2.8333333333333335
87,18900,23100,11049,-7.333333333333333,164.0,-20.095238095238095,2.0952380952380953
88,18900,23100,11049,-11.0,164.0,-21.0,3.0
89,18900,23100,CLL,-4.631578947368421,164.0,-13.263157894736842,1.8421052631578947
90,18960,22740,CLL,-5.625,164.0,-7.833333333333333,2.75
91,19140,22740,CLL,-5.123076923076923,164.0,-6.461538461538462,2.9692307692307693
92,19200,22260,TYR,-5.0,102.0,-8.0,3.0
93,19200,22800,13485,-2.923076923076923,108.0,-3.3846153846153846,2.8076923076923075
94,19200,22800,MSN,-5.0,108.0,-10.75,2.25
95,19200,24000,COU,-1.7857142857142858,315.0,-7.428571428571429,2.7857142857142856
96,19440,22800,SPS,-3.727272727272727,113.0,-4.545454545454546,2.909090909090909
97,19500,22560,ACT,-1.0,89.0,-9.0,3.0
98,19500,25020,SGF,-3.1846153846153844,364.0,-6.3538461538461535,2.6769230769230767
99,19500,25200,SGF,11.333333333333334,364.0,24.0,3.0
100,19620,22980,SPS,-5.096774193548387,113.0,-12.838709677419354,2.903225806451613
101,19620,23040,ABI,-2.5,158.0,-5.75,2.75
102,19620,23100,14960,-3.8,113.0,-15.48,2.56
103,19620,23100,14960,-5.0,113.0,-17.0,3.0
104,19620,23100,SPS,-2.2857142857142856,113.0,-11.285714285714286,2.3333333333333335
105,19680,22740,TYR,-5.65,102.0,-4.75,2.6
106,19740,22500,SPS,-4.833333333333333,113.0,-2.4444444444444446,2.5555555555555554
107,19740,22800,ACT,-2.1052631578947367,89.0,-5.7631578947368425,2.8684210526315788
108,19740,22800,TYR,-0.5384615384615384,102.0,0.7435897435897436,2.923076923076923
109,19800,22080,LEX,-3.3137254901960786,323.0,-12.156862745098039,2.9215686274509802
110,19800,22680,BUF,-1.78125,473.0,-16.1875,2.71875
111,19800,22740,SPS,-2.5185185185185186,113.0,-2.740740740740741,2.925925925925926
112,19800,22800,ABI,-3.066666666666667,158.0,-0.7333333333333333,2.8
113,19800,22800,LAW,-3.8421052631578947,140.0,-3.8947368421052633,2.8596491228070176
114,19800,22860,10792,-3.5238095238095237,474.0,-15.19047619047619,2.4761904761904763
115,19800,22860,10792,-5.0,474.0,-8.5,4.0
116,19800,22860,BUF,-4.741935483870968,473.0967741935484,-18.903225806451612,2.3225806451612905
117,19800,22980,ABI,-0.7719298245614035,158.0,-3.1052631578947367,2.8421052631578947
118,19800,23040,ABI,-4.109375,158.0,-6.671875,2.984375
119,19800,23640,10136,1.0,158.0,-11.4,2.8
120,19800,23640,10136,3.5,158.0,-12.0,4.0
121,19800,23640,ABI,-7.0,158.0,-19.0,2.75
122,19800,24060,HOU,-4.0,247.0,-10.0,1.0
123,19800,24120,ROC,1.0909090909090908,528.0,-19.09090909090909,3.1818181818181817
124,19800,24600,COU,-1.8,315.0,-6.428571428571429,2.914285714285714
125,19800,25680,FWA,-3.8,859.0,-9.24,2.96
126,19800,27000,MEM,2.142857142857143,491.0,-1.2857142857142858,3.142857142857143
127,19800,27420,OKC,-1.5806451612903225,693.0,-1.0,2.5483870967741935
128,19800,27660,FAR,-5.9743589743589745,557.0,-13.333333333333334,3.1538461538461537
129,19800,30120,CMH,1.0714285714285714,990.0,-11.571428571428571,2.4285714285714284
130,19800,30240,BHM,0.38461538461538464,661.0,2.1923076923076925,3.0384615384615383
131,19860,22800,TYS,-1.8461538461538463,475.0,-9.807692307692308,3.269230769230769
132,19860,23640,CMI,-5.627450980392157,135.0,-12.686274509803921,2.6666666666666665
133,19980,22740,SPS,-3.6222222222222222,113.0,-2.022222222222222,3.111111111111111
134,19980,27600,OKC,-1.0,693.0,-19.0,5.0
135,20100,20640,11721,-5.333333333333333,223.0,-10.619047619047619,2.0952380952380953
136,20100,20640,11721,-7.0,223.0,-12.0,3.0
137,20100,20640,FNT,-2.6315789473684212,223.0,-9.473684210526315,1.8421052631578947
138,20100,21420,FNT,-3.857142857142857,223.0,-24.642857142857142,2.0714285714285716
139,20100,22260,LEX,-3.0,323.0,-19.863636363636363,3.227272727272727
